orgnr,navn,web,stiftet,enhkode,enhtype_beskr,sektorkode,naeringskode,postnr,error_msg
994744321,LINEAGE LARVIK FOODS AS,www.kontikifoods.no,null,BEDR,Underenhet næringsdr./off.forv,null,46.320,null,429
989729187,VICTORY LIFE & PENSION ASSURANCE CO,www.victorylife.ch,1988-11-02,UTLA,Utenlandsk enhet,null,null,null,429
982443857,TORSHOV EIENDOMSMEGLING AS,eie.no/kontor/eie-torshov/,null,BEDR,Bedrift,null,68.310,null,429
992461241,ARBEIDERPARTIET I BERGEN,www.hordalanddna.no,null,AAFY,Ikkenæringsdrivende virksomhet,null,94.920,null,429
982080053,MONA LANGE,www.monalange.no,null,ENK,Enkeltpersonforetak,8200,85.599,null,429
937953585,BLINK HUS SIGDAL AS,www.blinkhus-sigdal.no,1985-05-10,AS,Aksjeselskap,2100,41.200,null,429
916322372,BOBILEKSPERTEN AS,www.kates.no,null,BEDR,Bedrift,null,47.912,null,429
955021959,HYLLI BORETTSLAG,www.usbl.no,1989-12-20,BRL,Borettslag,8300,68.201,1401,429
991029435,ATEA FINANCE AS,www.atea.no,2007-03-08,AS,Aksjeselskap,2100,70.210,605,429
993740799,CHRISTINA LANGBACH,myspace.com/dance_ch,null,ENK,Enkeltpersonforetak,8200,90.012,null,429
994330691,ARGUS KOMPETANSE v/Rune Odden,www.arguskompetanse.no,null,ENK,Enkeltpersonforetak,8200,85.599,null,429
992318724,AVANTE CONSULTING AS,www.avante.no,2008-01-25,AS,Aksjeselskap,2100,62.010,1581,429
870534612,OSLO KOMMUNE BYDEL 2 GRUNERLØKKA,www.bga.oslo.kommune.no,1989-01-30,ORGL,Organisasjonsledd,6500,84.120,505,429
948301911,Hallingstadtunet Borettslag,www.usbl.no,1988-04-28,BRL,Borettslag,8300,68.201,3401,429
915828647,NORICAC THU THUY THI NGUYEN,www.noricac.com,null,ENK,Enkeltpersonforetak,8200,59.110,null,429
964212821,BORETTSLAGET SKARPSNO ELDREBOLIGER,www.enqvist.no,1992-04-24,BRL,Borettslag,8300,68.201,502,429
891321082,GEIR SKEIE AS,www.geirskeie.no,2007-05-10,AS,Aksjeselskap,2100,96.090,null,429
991511989,CHARLOTTE MAY RINTLER,www.charlottemayrintler.com,null,ENK,Enkeltpersonforetak,8200,59.110,null,429
993168599,MOLAND SYSTEMUTVIKLING,www.eivind.biz,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
983197930,WONDERWARE SCANDINAVIA FILIAL AV,www.wonderware.no,null,NUF,Norskreg. utenlandsk foretak,2100,58.290,null,429
916905807,MARIUS BERGSETH MUSIC,www.bergsmusic.com,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
999615031,MAIN MIDDELALDERARKEOLOGI I NORGE,www.facebook.com/middelalderarkeologi,2009-03-06,FLI,Forening/lag/innretning,7000,94.120,561,429
916626886,JESSHEIMBYEN NÆRINGSFORENING,jbnf.no,2016-01-20,FLI,Forening/lag/innretning,2500,94.110,null,429
984934874,ORBITAL ANS,www.orbital.no,2002-10-02,ANS,Ansvarlig selskap (ANS),2300,62.020,null,429
924460334,HEDVIG WESSEL FRIKJØRER,www.hedvigwessel.com,null,BEDR,Bedrift,null,93.190,null,429
816136342,ATTERLING VIRTUELL ASSISTENT,www.myaloevera.no/eva-lotta,null,ENK,Enkeltpersonforetak,8200,47.990,null,429
918743006,NAGAN YOUTH,www.nagan.co,2017-03-14,FLI,Forening/lag/innretning,7000,94.991,102,429
993265314,HELSINGØR LUFTHAVNSTRANSPORT &,www.hltspedition.dk,null,NUF,Norskreg. utenlandsk foretak,null,52.291,null,429
896658042,HJARTE-ROM VIDAR LOLAND,hjarte-rom.no,null,ENK,Enkeltpersonforetak,8200,96.090,null,429
960034295,CASALL NORGE AS,casall.no,1991-12-01,AS,Aksjeselskap,2100,46.421,null,429
922789754,KLUKE AGRI AS,www.klukeagri.no,2019-05-09,AS,Aksjeselskap,2100,71.121,null,429
974081946,MANROLAND NORDIC NORGE AS,www.man-roland.no,null,BEDR,Bedrift,null,46.693,1471,429
990185654,REFSNES MARINE AS,www.refsnesmarine.no,2006-07-11,AS,Aksjeselskap,2100,47.642,null,429
989360396,IPP AS,www.ipp.no,2005-12-16,AS,Aksjeselskap,2100,47.990,null,429
988766348,REKRUTTERING AS,www.rekrutteringas.no,null,BEDR,Bedrift,null,78.100,null,429
998491371,CUISINE D'ESTELLE ELOFSSON,vegetariskcatering.no,null,ENK,Enkeltpersonforetak,8200,47.990,null,429
914154383,MINNEPLATER AS,www.minneplater.no,2014-08-20,AS,Aksjeselskap,2100,74.101,1061,429
811641332,EAST KURDISTAN INDEPENDENT PARTY,www.serbesti.info,2013-02-28,FLI,Forening/lag/innretning,7000,94.920,null,429
914372844,GLENNHENRIKSEN,www.glennhenriksen.no,null,ENK,Enkeltpersonforetak,8200,90.035,null,429
911733595,HURTIG-GUTTA TRANSPORT AS,www.hurtig-gutta.no,2013-02-28,AS,Aksjeselskap,2100,49.410,null,429
988467596,BORETTSLAGET FAGERSTRAND AMFI,bomidt.no,2005-07-11,BRL,Borettslag,8300,68.201,7651,429
885156622,PUR GRUPPEN,www.pif.no/pur,1985-12-31,FLI,Forening/lag/innretning,7000,94.120,306,429
997210050,MARKUS H. THORSEN MEDIADESIGN,www.markusthorsen.com,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
980359344,FILMHUSET FICTION AS,www.filmhuset.no,null,BEDR,Bedrift,null,59.110,130,429
995521873,KJØVANGEN VA SA,www.kjovangenva.org,2010-05-05,SA,Samvirkeforetak,2100,36.000,1556,429
926603825,KEMP IDEAL S.R.O.,www.kempideal.cz,null,NUF,Norskreg. utenlandsk foretak,null,55.300,null,429
925587958,VI FOR NORGE,www.vifornorge.no,null,AAFY,Ikkenæringsdrivende virksomhet,null,94.920,null,429
960018095,OBAS VEST AS,www.obas.no,1991-02-15,AS,Aksjeselskap,2100,41.200,5006,429
994676954,HT-CLUB AS,www.ht-club.no,null,BEDR,Bedrift,null,93.130,null,429
915323936,OLAV ANDREAS MATHISEN,www.olavmathisen.weebly.com/,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
979160461,UTLEIEPRODUKTER AS,www.utleieprodukter.no,1997-08-06,AS,Aksjeselskap,2100,77.390,null,429
874235032,FAGFORBUNDET OSLO,www.fagforbundet.no/oslo,1920-01-01,FLI,Forening/lag/innretning,7000,94.200,28,429
965495312,BERGSJØSTØLEN AS,www.bergsjostolen,1992-11-17,AS,Aksjeselskap,2100,55.101,null,429
996186148,VETERANKLUBBEN I D-R,dr-veteranklubb.dinstudio.no/,2004-01-01,FLI,Forening/lag/innretning,7000,94.991,3601,429
973073346,HELLY HANSEN AS,www.hellyhansen.com,null,BEDR,Bedrift,null,46.421,120,429
915676669,FANUTE,www.fanute.org,2015-07-01,FLI,Forening/lag/innretning,7000,94.991,null,429
928015580,LISETH MEYER RLM,lisethmeyer.no,null,BEDR,Underenhet næringsdr./off.forv,null,77.110,null,429
989888285,RAUMA SYKKELKLUBB,www.raumask.com,1981-12-31,FLI,Forening/lag/innretning,7000,85.510,null,429
927066335,PER TORGERSEN MEDIA,pertorgersen.com,null,BEDR,Underenhet næringsdr./off.forv,null,59.110,null,429
896474952,GREVERUDÅSEN GRENDELAG,www.greverudasengrendelag.no,1987-12-31,FLI,Forening/lag/innretning,7000,94.991,1416,429
988198471,SPLENDID FORLAG Heikki Grøhn,www.splendid.no,null,ENK,Enkeltpersonforetak,8200,58.190,null,429
936992234,COROMATIC AS,www.coromatic.no,1985-05-14,AS,Aksjeselskap,2100,71.129,2027,429
975849856,KNOWIT REAKTOR AS,www.reaktor.no,1995-10-31,AS,Aksjeselskap,2100,62.010,5805,429
984115164,KAPUTT MARIUS GENSER T DAATLAND,www.kaputtillustrasjon.no,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
928460940,DOMINGO COMPLEX ANS,www.domingocomplex.com,2022-01-05,ANS,Ansvarlig selskap (ANS),2300,46.421,null,429
881482762,REIDUN DANIELSEN GESTALT,www.abc-dialog.no,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
926595997,REGISSØR RIKARD AMODEI,www.amodeivisual.no,null,ENK,Enkeltpersonforetak,8200,90.020,null,429
981854845,2FINE4ART WOLF SCHAEFER WOLFSMOON,www.2fine4art.net,null,ENK,Enkeltpersonforetak,8200,90.031,1805,429
930511099,MERKO AS,www.merko.no,1963-01-02,AS,Aksjeselskap,2100,46.630,null,429
983142788,TRADESHIFT AS,www.tradeshift.com/no,2001-01-25,AS,Aksjeselskap,2100,62.020,null,429
926627767,NEW WAVE BOATS AS,NewWaveBoats.com,2021-01-05,AS,Aksjeselskap,2100,46.493,null,429
915032508,ANASTASIA MOKIENKO,vidanser.no,null,ENK,Enkeltpersonforetak,8200,85.522,null,429
971804262,CELECT AS,www.celect.no,null,BEDR,Bedrift,null,43.210,null,429
984029764,KJELDEREN IDRETTSFORENING,idrett.speaker.no/Organisation.asp?id=28377,1930-06-01,FLI,Forening/lag/innretning,7000,94.991,9154,429
992596678,KAPPCOSTA AS,www.kappcosta.no,null,BEDR,Bedrift,null,49.392,null,429
987470100,ASFALT FORLAG Lars Erik Taraldsen,asfaltforlag.wordpress.com/,null,ENK,Enkeltpersonforetak,8200,58.110,null,429
989338196,KVALHEIMS ZIGDATA,www.zigdata.no,null,BEDR,Bedrift,null,62.020,null,429
993053813,OLSEN'S MUSIC COMPANY,www.its-never2late.com,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
927911000,PROSJEKT AUNE,industridekor.no,null,BEDR,Underenhet næringsdr./off.forv,null,90.031,null,429
987814217,ÅLESUND SENIORUNIVERSITET,www.puiaa.no,1991-02-19,FLI,Forening/lag/innretning,7000,94.991,6292,429
991058044,SOLSTAD-VOSTOK,www.vostok.no,null,ENK,Enkeltpersonforetak,8200,70.220,9811,429
983940307,LA MANGA FRITID AS,www.lamangafritid.com,2001-09-01,AS,Aksjeselskap,2100,68.209,null,429
928821439,BRAND EMBRACER AS,brandembracer.com,null,BEDR,Underenhet næringsdr./off.forv,null,47.912,null,429
996805832,JELLYBEAN AB,www.jellybean.se,2001-10-22,UTLA,Utenlandsk enhet,null,null,null,429
998638526,INDIASOLIDARITET BERGEN,indiasolidaritet.no,2012-06-15,FLI,Forening/lag/innretning,7000,94.991,5004,429
912299120,YA PLOSIVA NETTBUTIKK AS,www.plosiva.no,2013-07-21,AS,Aksjeselskap,2100,47.919,1366,429
971311320,HEMSEDAL HUSFLIDSLAG,www.husflid.no/hemsedal,1986-09-01,FLI,Forening/lag/innretning,7000,94.991,null,429
893910352,HELPING HAPPY CHURCH,www.savinghappychurch.com,2009-01-15,FLI,Forening/lag/innretning,7000,94.991,null,429
992512059,VARME OG SOL v/Øystein Kværnsveen,www.varmeogsol.no,null,ENK,Enkeltpersonforetak,8200,46.739,null,429
991402330,PINDSLE APOTEK AS,www.pindsleapotek.no,null,BEDR,Underenhet næringsdr./off.forv,null,47.730,3217,429
994045210,MARIUS KARNISAUSKAS,futureandbright.no,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
993781940,TT FLISEMONTØR THORN TELLEF,www.ttflis.no,null,ENK,Enkeltpersonforetak,8200,43.990,null,429
983929508,WAITZ OG JEG,www.waitz.no,null,ENK,Enkeltpersonforetak,8200,96.090,null,429
983603386,GULSKOGEN SKOLE,www.drammen.kommune.no/tjenester/skole/skolene-i-drammen/gulskogen-skole/,null,BEDR,Underenhet næringsdr./off.forv,null,85.201,null,429
968851217,PROFILERINGSPESIALISTEN AS,www.profilerings-spesialisten.no,1993-12-01,AS,Aksjeselskap,2100,18.120,null,429
992014849,KONGSBERG DIGITAL AS,www.seagear.no,null,BEDR,Bedrift,null,71.129,4068,429
917602654,FYSIOTERAPEUT GRO SERINE BAARØY,www.masfjordenfysioterapi.no,null,ENK,Enkeltpersonforetak,8200,86.902,null,429
899564642,REKVISITØR,www.filmfreak.no,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
995653958,PASSION4BAKING Manuela Pirmandi,www.passion4baking.com,null,ENK,Enkeltpersonforetak,8200,73.110,null,429
920282164,JULIA WELL MAGDALENA JULIA,www.juliawell.no,null,ENK,Enkeltpersonforetak,8200,96.040,null,429
996480739,WESTKRAN AS,www.westkran.com,2011-01-04,AS,Aksjeselskap,2100,43.990,5353,429
987958138,TINA SOLBERG TORSTAD,www.tinatorstad.com,null,ENK,Enkeltpersonforetak,8200,96.020,null,429
915382940,EIENDOM SPESIALISTEN AS,www.personellspesialisten.no,2015-04-24,AS,Aksjeselskap,2100,68.209,null,429
993616842,FEARLESS PLAY,www.fearlessplay.no,2009-01-31,FLI,Forening/lag/innretning,7000,94.991,3115,429
985755361,ÅLESUND OSTEOPATIKLINIKK,www.aalesundosteopati.no,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
973868594,SARPSBORG KRISESENTER,www.sarpsborgkrisesenter.no,null,BEDR,Bedrift,null,87.909,1702,429
998290023,EWELINA OVA GLASS-STUDIO,www.ewelina-ova.com,null,ENK,Enkeltpersonforetak,8200,74.101,null,429
918645489,INDIVISIBLE NORWAY,www.indivisible.no,2017-02-20,FLI,Forening/lag/innretning,7000,94.991,null,429
917934665,LYSE DRIFT AS,www.lyseentreprenor.no,null,BEDR,Bedrift,null,43.990,5202,429
997008545,AGWELLE WEBDESIGN ANNE GRETE WELLE,www.agwelle.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
981088484,HISTORIELAGET HUGIN,www.historiehugin.no/,1996-12-31,FLI,Forening/lag/innretning,7000,90.031,null,429
980752763,ADRESSEAVISENS TELEFONTJENESTER AS,www.telefontjenester.no,null,BEDR,Underenhet næringsdr./off.forv,null,82.202,7003,429
996287890,ORGELKLUBBEN FERDINAND,orgelklubbenferdinand.no,2004-09-01,FLI,Forening/lag/innretning,7000,85.522,null,429
914632811,SOPHIA AYELE BELETE,www.skredderjohn-as.com,null,ENK,Enkeltpersonforetak,8200,95.290,null,429
925274623,PHONIX MIKROFLYKLUBB,phoenixmfk.nlf.no,null,AAFY,Underenhet ikke-næringsdriv.,null,94.991,null,429
986356460,HAGLØFS AS,www.haglofs.se,null,BEDR,Underenhet næringsdr./off.forv,null,46.421,null,429
993802611,CHRISTIANIA DAMEKOR,christianiadamekor.org,1920-03-15,FLI,Forening/lag/innretning,7000,90.011,null,429
996240673,NORSE SNUS AS,www.norsesnus.no,2010-10-15,AS,Aksjeselskap,2100,47.919,null,429
973953710,KVAM KULTURSKULE,www.kvam.kulturskule.no,null,BEDR,Underenhet næringsdr./off.forv,null,85.521,5600,429
924553030,OLSSON COMMS,www.instagram.com/ketolivet/,null,BEDR,Bedrift,null,70.210,null,429
984118295,TG-RENHOLD AS,www.tg-renhold.no,null,BEDR,Underenhet næringsdr./off.forv,null,81.210,null,429
992205075,FRIDA JASMIN SENDE,www.sendeakupunktur.no,null,ENK,Enkeltpersonforetak,8200,86.909,657,429
991797408,NEDRE LANGGATE 41 AS,www.bjaroy.no,2007-09-25,AS,Aksjeselskap,2100,68.209,3111,429
994144324,FUGLEHAUGEN HYTTEEIERFORENING,www.fuglehaugen-vasslia.no,2009-04-04,FLI,Forening/lag/innretning,7000,94.991,null,429
990594309,FORTIS PETROLEUM NORWAY AS,www.fortis-petroleum.com,null,BEDR,Bedrift,null,06.100,null,429
994878123,NORDREISA FRP,www.nordreisa.frp.no,1999-03-20,FLI,Forening/lag/innretning,7000,94.920,9156,429
960067819,BILJARD IMPORT & SERVICE ALF HÅKON,www.biljard.as,null,ENK,Enkeltpersonforetak,8200,47.911,1901,429
990999597,INGE JØRGENSEN ELEKTRONAUT,www.elektronaut.no,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
929755693,OJ CONSULT - OLE JOHAN SANDVÆR,linkedin.com/in/sandvaer,null,BEDR,Underenhet næringsdr./off.forv,null,70.220,null,429
975372995,PRESTMARKEN PENSJONAT,prestmarken.no,null,ENK,Enkeltpersonforetak,8200,55.101,null,429
989589180,TITAN ARBEIDERFORENING,www.tafinfo.com,1923-12-23,FLI,Forening/lag/innretning,7000,94.200,1602,429
880573012,UNIK ATELIER / LEDERER,www.g-lederer.no,null,ENK,Enkeltpersonforetak,8200,90.031,1405,429
816634512,THE NORTH CONSULTANCY GROUP AS,www.thenorth.no,null,BEDR,Bedrift,null,70.220,3853,429
995901536,MARCUS DAVIDSON MUSIC,www.marcusdavidson.net,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
989656139,FMC KONGSBERG SERVICES LTD,www.fmctechnologies.com,null,NUF,Norskreg. utenlandsk foretak,null,71.129,null,429
991331263,RAUFOSS ENGINEERING AS,www.raufoss.com,2007-05-22,AS,Aksjeselskap,2100,71.129,2805,429
997849116,FANTARUNDEN AS,www.fantarunden.com,2012-01-02,AS,Aksjeselskap,2100,96.090,null,429
964105588,SESAM INVEST AS,www.novateam.no,1992-05-08,AS,Aksjeselskap,2100,70.220,null,429
994621793,FORENINGEN NASJONALT HAVØRNSENTER,www.havørnsenter.no,2009-11-09,FLI,Forening/lag/innretning,7000,94.991,null,429
993764736,GANDUR ISLANDSHESTFORENING,www.gandur.no,1975-04-18,FLI,Forening/lag/innretning,7000,93.120,null,429
979677626,STORD SOKN,www.kyrkja-stord.no/,1998-01-01,KIRK,Den norske kirke,6500,94.910,null,429
989487795,BERGEN RISK SOLUTIONS AS,www.bergenrisksolutions.com,null,BEDR,Bedrift,null,74.909,5899,429
994659960,LOGIC DESIGN CONSULTING Pål Linaae,www.logicdesign.no,null,BEDR,Bedrift,null,74.101,null,429
996811700,SELVIG AS,www.selvigas.no,null,BEDR,Bedrift,null,10.710,null,429
920852394,IMMENSUS. AHMADI,www.immensustech.com,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
890931332,MULTI2NET,multi2net.com,null,NUF,Norskreg. utenlandsk foretak,2100,73.110,null,429
974102013,UNIFORMPARTNER AS,www.selje.com,null,BEDR,Bedrift,null,14.140,null,429
999654258,SNADDERTEATER,www.sommerteatret.no,2013-02-01,FLI,Forening/lag/innretning,7000,90.020,null,429
991495304,LERUM KONSULT,www.famlerum.com/lerumkonsult,null,ENK,Enkeltpersonforetak,8200,71.129,null,429
973301209,STIFTELSEN KONTROLLRÅDET,www.kontrollradet.no,null,BEDR,Underenhet næringsdr./off.forv,null,71.200,103,429
914927153,STORESLETTEN,www.storesletten.no,null,BEDR,Bedrift,null,70.220,null,429
985912068,GUNNAR SLINNING ØSTAD UNKOR,www.unkor.no,null,ENK,Enkeltpersonforetak,8200,70.220,null,429
997493818,INTER VOLLEYBALLKLUBB,www.intervbk.no,2011-08-18,FLI,Forening/lag/innretning,7000,93.120,null,429
958583311,PARTNER INTERIØR AS,www.partnerinterioras.no,1990-08-30,AS,Aksjeselskap,2100,46.471,null,429
993680834,MYRSET,www.myrset.no,null,BEDR,Bedrift,null,69.100,6411,429
925926027,WILLYS SKJÆRGÅRDSTURER - HEINE LIEN,sjoblomsten.com,null,ENK,Enkeltpersonforetak,8200,50.109,null,429
974576104,ROVERUD SKOLE,www.kongsvinger.kommune.no/no/Enheter/Roverud-bu-skole/,null,BEDR,Bedrift,null,85.201,2226,429
971292938,BRUMUNDDAL ALPIN,www.brumunddal-alpin.no,1995-02-20,FLI,Forening/lag/innretning,7000,93.120,2381,429
996771067,SOLID MEDIA HOLDING AS,www.solidmediagroup.com,2011-03-22,AS,Aksjeselskap,2100,63.110,null,429
994571028,NETTSKRIVING Ove Dalen,www.nettskriving.no,null,ENK,Enkeltpersonforetak,8200,90.034,null,429
958448880,CRESTRA O L Strand,www.crestra.no,null,ENK,Enkeltpersonforetak,8200,70.220,5751,429
982201691,ESPEN ANDERSEN,www.pckode.no,null,ENK,Enkeltpersonforetak,8200,85.510,null,429
990956871,AASEN CHARTERING AS,www.aasenchar.com,2007-02-09,AS,Aksjeselskap,2100,52.292,null,429
984372507,KONGSBERG ARBEIDERPARTI,www.kongsberg.arbeiderparti.no,1904-06-18,FLI,Forening/lag/innretning,7000,94.920,3619,429
923794891,LIENE ROSTOKS CONSULTING COMPANY,www.lrcc.no,null,BEDR,Underenhet næringsdr./off.forv,null,70.220,null,429
994886444,CAROLINE-RACING,www.caroline-racing.com,null,BEDR,Bedrift,null,93.190,null,429
997144481,EIKESDAL ADMINISTRASJON AS,www.hauglaw.no,2011-06-24,AS,Aksjeselskap,2100,82.110,null,429
992642017,BRYHNI.COM AS,www.bryhni.com,null,BEDR,Bedrift,null,62.010,null,429
893605002,HAUGALAND FOTBALLKLUBB,www.haugalandfk.tk,2008-10-27,FLI,Forening/lag/innretning,7000,93.120,null,429
917507600,TANNLEGE FRIGAARD,tannlegefrigaard.no,null,ENK,Enkeltpersonforetak,8200,86.230,null,429
917701709,ELISABETH RUDBERG PAINTINGS,www.erpaintings.com,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
992091088,BLESS KRISTENT FELLESSKAP,www.blessweb.no,2007-12-18,FLI,Forening/lag/innretning,7000,94.910,1684,429
912306518,NORKRI AS,www.smbkit.no,2013-08-01,AS,Aksjeselskap,2100,88.992,null,429
975277283,FISKÅ SKULE,www.pedit.no/gs/vanylven,null,BEDR,Bedrift,null,85.201,6139,429
976984056,FYLKESMANN JOHN NOREM OG HUSTRU,www.noremslegat.no,1978-02-16,STI,Stiftelse,7000,94.992,4002,429
990202826,PARKSTUDIO 1 BORETTSLAG,www.follo-bbl.no,2006-08-18,BRL,Borettslag,8300,68.201,null,429
913082303,OPRO PRODUKTER AS,www.opro.no,1976-11-01,AS,Aksjeselskap,2100,32.120,null,429
985135622,NORDKISA GRENDEUTVALG,grendeutvalget.nordkisa.no,1997-01-28,FLI,Forening/lag/innretning,7000,94.991,null,429
923642056,SAMEIET STENSBORG I,www.sefbo.no,null,AAFY,Underenhet ikke-næringsdriv.,null,null,1369,429
917810990,THOMA AS,thoma.no,1973-03-12,AS,Aksjeselskap,2100,68.209,7025,429
991405135,VOLLENKORET,www.vollenkoret.no,1990-10-11,FLI,Forening/lag/innretning,7000,94.991,null,429
993105791,ØVRE ROMERIKE TROLLINGKLUBB,www.trollingklubben.no,2007-04-24,FLI,Forening/lag/innretning,7000,93.190,2071,429
981089391,HELENA WESTBY,www.unity.no,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
988153230,MILJØVARME VSEB AS,www.miljovarmevseb.no,null,BEDR,Bedrift,null,35.300,3007,429
992590998,ABRI DIALOGUE AS,www.dialogue.no,null,BEDR,Bedrift,null,88.101,4097,429
994198467,OLEGHN PRODUCTION NORDLI,www.oleghn.com,null,ENK,Enkeltpersonforetak,8200,01.410,null,429
989322885,UNGDOMSLAGET HENRIK WERGELANDS,www.hwminne.no,1904-12-01,FLI,Forening/lag/innretning,7000,94.991,null,429
925284580,VIKEN KJØLESERVICE PER-EMIL,vikenks.no,null,ENK,Enkeltpersonforetak,8200,43.222,1871,429
923261095,JD ELEKTRO AS,www.jd-elektro.no,2019-08-04,AS,Aksjeselskap,2100,43.210,null,429
998256232,COMMEO AS,www.commeo.no,null,BEDR,Bedrift,null,70.220,null,429
975280772,EKHOLT SKOLE,www.rygge.kommune.no/ekholt1-10skole,null,BEDR,Bedrift,null,85.201,1501,429
990936293,PIPPIRA SIIDA AS,pippirasiida.no,2007-02-01,AS,Aksjeselskap,2100,93.291,8540,429
993582433,SHAZIA SHAHEEN ZAFFAR,www.verityreiki.com,null,ENK,Enkeltpersonforetak,8200,96.090,null,429
911956306,STRENGTH AND CONDITIONING AS,www.strength.no,2013-04-18,AS,Aksjeselskap,2100,85.510,null,429
914913926,RPE CONSULTING ANS,rpe-consulting.no,2015-01-25,ANS,Ansvarlig selskap (ANS),2300,71.129,null,429
923944893,SANDER BERHUS,sanderberhus.com,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
919729155,BEAUTY FACTORY EWELINA DUDA,www.beauty-factory.no,null,ENK,Enkeltpersonforetak,8200,86.909,5216,429
972084840,NORDLANDSFLY AS,www.nordlandsfly.com,null,BEDR,Bedrift,null,51.210,8658,429
995481650,OCEAN PRODUCTS AS,www.oceanproducts.no,null,BEDR,Bedrift,null,46.381,null,429
827442852,MASKINSALG AS,www.maskinsalgas.no,1974-05-03,AS,Aksjeselskap,2100,46.610,null,429
997325214,FLYING TIGER COPENHAGEN ARKADEN,tgr-stores.no,null,BEDR,Underenhet næringsdr./off.forv,null,47.190,null,429
918113703,PROTEKK AS,www.protekk.no,2016-11-04,AS,Aksjeselskap,2100,43.919,8616,429
993271500,UL VIKING,www.ulviking.no,1928-06-17,FLI,Forening/lag/innretning,7000,94.991,9365,429
986547010,NEW STORE EUROPE SVERIGE AB,www.samuelsons.se,1965-05-31,UTLA,Utenlandsk enhet,null,null,null,429
995309637,FEMDALSUND HYTTELAG,www.femdalsundhyttelag.net,1970-05-10,FLI,Forening/lag/innretning,7000,94.991,null,429
980632962,SHOTGUN NO RAMVI,www.ramvi.no,null,ENK,Enkeltpersonforetak,8200,62.020,null,429
995413280,ALKISHOTEL Flønes,alkishotel.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
913173546,HUSEBY LANDBRUKS- OG UTLEIEDRIFT,www.fjellgarduvdal.net,null,ENK,Enkeltpersonforetak,8200,02.200,null,429
989885812,BAKKE TANNLEGEKONTOR AS,www.bakketannlegekontor.no,null,BEDR,Bedrift,null,86.230,null,429
984114583,MARIANNE BAUDOUIN LIE,www.mblie.com,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
925496871,VEFT - C. M. FEKJAN,www.veft.no,null,ENK,Enkeltpersonforetak,8200,47.919,null,429
991995412,HOLSETGATA BORETTSLAG,www.hbbl.no,2007-10-17,BRL,Borettslag,8300,68.201,129,429
925180041,KAYA CARRETTA HERLOFSEN,www.kayacarretta.com,null,BEDR,Underenhet næringsdr./off.forv,null,90.035,null,429
993972061,MERDØ KRO TROND HELLE,www.arendalseilmakerverksted.com,null,ENK,Enkeltpersonforetak,8200,56.101,4818,429
912835758,RANA SKYTTERSAMLAG,www.skytterlag2.no/rana/,1884-09-18,FLI,Forening/lag/innretning,7000,93.120,null,429
986148272,LILL JUNE HAUGNES,www.bjornerikmybigplanet.no,null,ENK,Enkeltpersonforetak,8200,47.919,null,429
975280381,REFSNES SKOLE,www.refsnes.skole.no,null,BEDR,Underenhet næringsdr./off.forv,null,85.201,1501,429
995257416,EK VEKST AS,www.eiendoms-kompaniet.no,null,BEDR,Bedrift,null,68.209,4297,429
950479965,AMT ENTREPRENØR AS,www.austbygde-mt.no,1989-01-02,AS,Aksjeselskap,2100,43.120,null,429
971842237,FOSSUM AS,www.fossum-as.no,null,BEDR,Bedrift,null,43.990,null,429
913045475,HEIN CREATIONS,www.heinfoto.no,null,BEDR,Bedrift,null,90.012,null,429
914120594,ALLAN HAGEN,www.facebook.com/allanwhagen,null,ENK,Enkeltpersonforetak,8200,96.090,null,429
917374694,KNAUSEN ANCILLARY AS,www.hudro-partner.no,null,BEDR,Underenhet næringsdr./off.forv,null,71.129,null,429
981475747,LEVENDE VERKSTED,levendeverksteddrammen.no,1995-03-29,FLI,Forening/lag/innretning,7000,88.103,null,429
913133978,POWERTECH SERVICE AS,www.pt-service.no,2014-01-01,AS,Aksjeselskap,2100,43.210,null,429
994092375,CISV FOLLO,www.cisvnorge.no,1985-10-27,FLI,Forening/lag/innretning,7000,94.991,102,429
871515212,VIKERSUND IDRETTSFORENING VIF-HUSET,www.vikersundif.no,1894-12-16,FLI,Forening/lag/innretning,7000,93.120,3371,429
993821845,BRANDLINK360 AS,www.brandlink360.no,null,BEDR,Bedrift,null,70.220,null,429
971632666,MM ESON PAC NORWAY AS,www.esonpac.no,null,BEDR,Underenhet næringsdr./off.forv,null,46.761,1713,429
