orgnr,navn,web,stiftet,enhkode,enhtype_beskr,sektorkode,naeringskode,postnr,error_msg
913096118,UTLEIEPROFFEN AS,www.polarflex.no,2014-01-08,AS,Aksjeselskap,2100,77.320,null,429
968274783,TUNET BURETTSLAG,www.vestbo.no,1993-12-15,BRL,Borettslag,8300,68.201,5402,429
997639847,BITBOKS WEBTJENESTER STIAN ANDERSEN,www.bitboks.no/,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
954386481,STIFTELSEN NAVIGATØRENE NORGE,www.navigatorene.no,1977-10-01,STI,Stiftelse,7000,94.910,130,429
996012123,KIROPRAKTOR HEIDI KAUGERUD HAGEN,www.hafslundkiropraktikk.no,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
916968213,SILJE PEDERSEN CONSULT AS,www.motesilje.com,2016-02-12,AS,Aksjeselskap,2100,74.902,null,429
996997197,SETESDAL IKT,www.setesdalikt.no,null,BEDR,Bedrift,null,62.020,null,429
981102614,BILTEMA NORGE AS,www.biltema.no,null,BEDR,Underenhet næringsdr./off.forv,null,47.521,2069,429
978627048,BASE ARKITEKTER AS,www.baseark.no,1997-04-30,AS,Aksjeselskap,2100,71.112,null,429
986761004,MALANGEN UTVIKLING AS,www.malangen.com,null,BEDR,Bedrift,null,41.109,9262,429
973501372,TREKANTEN BARNEHAGE,www.kragero.kommune.no/tjenester/oppvekst-og-utdanning/barnehage/barnehagene-i-kragero/treka,null,BEDR,Underenhet næringsdr./off.forv,null,88.911,null,429
925180335,RØDT LILLESTRØM,roedt.no/lillestrom,2020-03-25,FLI,Forening/lag/innretning,7000,94.920,null,429
912105989,HAREID HØGRE,www.hoyre.no,1921-09-24,FLI,Forening/lag/innretning,7000,94.920,null,429
928187616,BW EPIC KOSAN MARITIME NORWAY,www.bwek.com,null,NUF,Norskreg. utenlandsk foretak,2100,50.201,1327,429
989836048,BRENNASTUBBEN FAMILIEBARNEHAGE AS,www.brennastubben.no,null,BEDR,Bedrift,null,88.911,null,429
921787081,BUTIKKDRIFT HERNANDEZ RIVAS AS,www.7-Eleven.no,2018-10-18,AS,Aksjeselskap,2100,47.112,1405,429
988308803,HILDE WARHAUG,www.forusklinikken.no,null,BEDR,Bedrift,null,86.902,null,429
917003629,SCA BYGG AS,www.scaffon.no,null,BEDR,Underenhet næringsdr./off.forv,null,43.990,null,429
986559760,SVERRE ISACHSEN ANLEGG & TRANSPORT,isachsenat.no,null,BEDR,Bedrift,null,93.190,null,429
982686571,DANSK KULTUR TURISME DANSK KULTUR,www.dkevents.dk,null,UTLA,Utenlandsk enhet,null,null,null,429
979753012,SARIBA AS,www.sariba.com,1998-03-10,AS,Aksjeselskap,2100,62.020,null,429
991651543,VIKING REDNINGSTJENESTE AS,www.vikingredning.no,2007-08-30,AS,Aksjeselskap,2100,82.990,1325,429
914449006,KINOKINO FILMKLUBB,www.kinokino.no,2011-02-01,FLI,Forening/lag/innretning,7000,94.991,null,429
994662112,MORSTØL OCTOINC,www.octoinc.net,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
957383327,COAST DESIGN NORWAY AS,www.coastdesign.no,1990-01-02,AS,Aksjeselskap,2100,62.010,null,429
980056228,MAGNA HOLDEN,www.holden-gård.no,null,ENK,Enkeltpersonforetak,8200,79.903,null,429
977273986,SYKKYLVEN MASKINERING AS,www.symas.no,null,BEDR,Bedrift,null,25.620,null,429
914636345,NORSK TAKFORNYING AGDER AS,www.norsktakfornying.no,null,BEDR,Bedrift,null,43.919,4662,429
922802106,SKALLDYREKSPRESSEN AS,skalldyrekspressen.no,null,BEDR,Underenhet næringsdr./off.forv,null,47.230,null,429
984705891,NYDALEN KIROPRAKTORKLINIKK,www.eltoft.no,null,BEDR,Bedrift,null,86.909,null,429
976989015,ØSTRE-GAUSDAL SOKN,www.gausdalskirka.com,null,KIRK,Den norske kirke,6500,94.910,null,429
916362048,SANABUL BARNS BLAD,www.sanabul.no,2015-09-01,FLI,Forening/lag/innretning,7000,58.140,null,429
966364815,FRILAND FILM AS,friland.no,1993-01-01,AS,Aksjeselskap,2100,59.110,null,429
996710904,SOLAND IT,www.soland.no,null,BEDR,Bedrift,null,62.020,4404,429
991646795,HAUGESUND TAEKWON-DO KLUBB,www.htkd.no,2005-09-14,FLI,Forening/lag/innretning,7000,93.120,5570,429
981623452,HPK HANS PETTER KJELÅS,www.hpk.no,null,ENK,Enkeltpersonforetak,8200,62.020,null,429
993796778,HUNDEIDVIK IDRETTSLAG,www.hundeidvik.no,1944-05-13,FLI,Forening/lag/innretning,7000,93.120,null,429
984817886,SLEMMESTAD JANITSJAR,www.slemmestad.com,1933-03-27,FLI,Forening/lag/innretning,7000,90.011,3471,429
994861751,VARME & ELEKTROKOMFORT AS,www.innekomfort.no,null,BEDR,Bedrift,null,43.210,null,429
992067624,FANBASEINC AS,www.fanbaseinc.com,2007-11-22,AS,Aksjeselskap,2100,62.010,5165,429
975497275,SAMEIET OBSERVATORIE TERRASSE 2,www.sebraforvaltning.no,1985-08-13,ESEK,Eierseksjonssameie,null,97.000,null,429
990166099,THUNE BILTRANSPORT AS,www.thunebil.no,2006-08-11,AS,Aksjeselskap,2100,49.410,null,429
980863999,HALLELANDS NORALPIN,www.noralpin.com,null,ENK,Enkeltpersonforetak,8200,47.919,null,429
987564474,AYLAR LIE,www.aylar.no,null,ENK,Enkeltpersonforetak,8200,93.190,null,429
873205032,BRASKEREIDFOSS KORNSILO SA,www.brakorn.no,null,BEDR,Bedrift,null,10.610,null,429
912656705,RUSTABAKKEN 3 BORETTSLAG,www.bate.no,2013-09-05,BRL,Borettslag,8300,68.201,4001,429
987372524,MASKINVEIEN 1 AS,www.ragde.no,2004-10-01,AS,Aksjeselskap,2100,00.000,null,429
916638647,NOR ELEKTRO AUTOMASJON AS,www.nor-ea.no,null,BEDR,Bedrift,null,43.210,4098,429
993234672,ADVOKATFIRMAET SLAATSVEEN,www.advokatgarden.no,null,ENK,Enkeltpersonforetak,8200,69.100,null,429
981261968,FAGERNES SENTER AS,www.fagerneskjopesenter.no,1999-11-01,AS,Aksjeselskap,2100,68.209,null,429
836696212,INNLANDET DISTRIBUSJON GJØVIK AS,innlandetdistribusjon.no,1984-11-15,AS,Aksjeselskap,2100,53.200,2391,429
915655181,ARKITEKTFOTO JAN OPSETH KIESE,www.arkitektfoto.no,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
918384995,NORCEM PIKE OG GUTTEKORPS,www.npgk.no,null,AAFY,Underenhet ikke-næringsdriv.,null,90.011,3991,429
929427572,COLD JOE AS,www.coldjoe.no,null,BEDR,Underenhet næringsdr./off.forv,null,10.830,null,429
998644925,NORTHERN ALPINE GUIDES AS,www.alpineguides.no,2012-07-05,AS,Aksjeselskap,2100,93.291,null,429
917305390,LOCKERT PERFORMANCE,lockertfperformance.com,null,BEDR,Underenhet næringsdr./off.forv,null,96.090,null,429
925367958,SKOGLUND LENES.MYFOREVER.NO,lenes.myforever.no,null,ENK,Enkeltpersonforetak,8200,46.180,null,429
942110286,SØR-VARANGER KOMMUNE,www.sor-varanger.kommune.no/,null,KOMM,Kommune,6500,84.110,9915,429
997036816,SØRENGKAIA 66 AS,www.omega3norway.no,null,BEDR,Underenhet næringsdr./off.forv,null,68.100,null,429
912700704,SONSHUS AS,www.sonshus.no,2013-09-21,AS,Aksjeselskap,2100,41.109,null,429
983826105,IDRETTSKLUBBEN HERO,www.ikhero.com,1914-02-14,FLI,Forening/lag/innretning,7000,94.991,411,429
926979000,INVENTUM OSLO AS,www.inventumoslo.no,2021-03-24,AS,Aksjeselskap,2100,46.650,null,429
989657046,AXIS OSTEOPATI & FYSIOTERAPI,www.axishelse.no,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
989356259,ÅGE EMIL DAHL OASEN LEGESENTER,oasen-legesenter.net,null,BEDR,Bedrift,null,86.211,null,429
919755512,PLAYIT AS,www.playit.no,null,BEDR,Underenhet næringsdr./off.forv,null,74.903,4096,429
994801260,DDV CONSULTING VIDAR TOLLEFSEN,www.ddvcoaching.no,null,ENK,Enkeltpersonforetak,8200,85.599,null,429
974557711,VOSS VIDAREGÅANDE SKULE GARDSDRIFT,skole.hfk.no/vossjordbruksskule,null,BEDR,Bedrift,null,01.500,5710,429
995971550,OBNATUS AS,www.executiveview.no,null,BEDR,Bedrift,null,70.220,null,429
886155662,WIEN OG LIE RØRLEGGERBEDRIFT AS,www.wienoglie.no,2003-10-09,AS,Aksjeselskap,2100,43.221,null,429
994170856,ZAPPYPAL Øystein Skaugen,www.zappypal.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
996233081,B/K SPLEISEN,www.bkspleisen.com,1996-03-12,FLI,Forening/lag/innretning,7000,94.991,null,429
914899540,SEATECH INVENT AS,www.seatechinvent.no,null,BEDR,Underenhet næringsdr./off.forv,null,03.213,null,429
982743397,INVIRO AS,www.nordfjordeid.no,2000-09-27,AS,Aksjeselskap,2100,70.220,null,429
913440188,HELENE GUÅKER,www.guaaker.com,null,ENK,Enkeltpersonforetak,8200,90.034,null,429
827887722,ELISE DRAG,elisedrag.com,null,BEDR,Underenhet næringsdr./off.forv,null,74.200,null,429
993814822,SIGDAL FRIIDRETTSKLUBB,idrett.speaker.no/Organisation.asp?id=57466,1973-11-01,FLI,Forening/lag/innretning,7000,93.120,null,429
918463747,GEILO TELTUTLEIE AS,www.geiloteltutleie.no,2017-01-11,AS,Aksjeselskap,2100,77.290,null,429
995322323,DRAGON FOTBALLKLUBB,www.dragonfotball.no,2009-10-01,FLI,Forening/lag/innretning,7000,93.120,null,429
973483617,HELLERUDTOPPEN BARNEHAGE,www.hellerudtoppen.barnehageside.no/index.asp,null,BEDR,Underenhet næringsdr./off.forv,null,88.911,null,429
925437492,VAKTMESTEREN I BERGEN VED SABIR,www.vaktmesterenibergen.no,null,BEDR,Bedrift,null,81.101,null,429
926984993,RENDERBLAZE AS,www.renderblaze.com,null,BEDR,Underenhet næringsdr./off.forv,null,62.010,null,429
914490596,SINDRE HAGEN HOLDING AS,www.idtracker.no,2014-11-24,AS,Aksjeselskap,2100,00.000,null,429
991830995,DRAMMENS BRUKSHUNDKLUBB,www.dbhk.no,1923-11-15,FLI,Forening/lag/innretning,7000,94.991,3412,429
912827585,DEN LILLE HJELPER'N,www.denlillehjelpern.no,null,BEDR,Bedrift,null,71.129,null,429
993556858,SØNSTRØD AS,www.sonstrod.no,2008-12-07,AS,Aksjeselskap,2100,46.900,null,429
985272786,MOGREINA GÅRD ADRIANSEN,www.ninasinterorveiledning.com,null,ENK,Enkeltpersonforetak,8200,01.460,null,429
986806393,BORETTSLAGET VERVEN 18,www.boligbyggelaget.no,2004-03-30,BRL,Borettslag,8300,68.201,129,429
971244658,KLEPP VOLLEYBALL-LAG,idrett.speaker.no/organisation.asp?orgelementid=66557,1968-08-01,FLI,Forening/lag/innretning,7000,93.120,null,429
989849727,ØVRE PERSAUNET BORETTSLAG,www.bonitas.no,2006-05-10,BRL,Borettslag,8300,68.201,7010,429
995147785,RAVNEREIRET AYLA SKARSTAD,www.aylaeik.no,null,ENK,Enkeltpersonforetak,8200,96.090,null,429
918056556,VEST SERVICE AS,vest.no,2016-11-09,AS,Aksjeselskap,2100,45.200,null,429
984551517,ARBEIDERBEVEGELSENS ARKIV OG,www.arbark.no,null,BEDR,Bedrift,null,91.013,null,429
867609792,HURUM CAD CENTRE AS,www.hcc.no,1993-10-10,AS,Aksjeselskap,2100,71.121,null,429
974422360,KISS MARIT H. ENDRESEN,www.marit.endresen.marykaynorway.no,null,ENK,Enkeltpersonforetak,8200,96.020,null,429
924480351,BØ FILMKLUBB,kroaibo.no,null,AAFY,Underenhet ikke-næringsdriv.,null,59.140,3800,429
954181804,ÅL TRELAST AS,www.aaltrelast.no,1989-11-20,AS,Aksjeselskap,2100,16.100,null,429
916886020,SALFARM SCANDINAVIA AS,www.salfarm.com,null,BEDR,Underenhet næringsdr./off.forv,null,75.000,null,429
995450739,TROMSØ MÅLLAG,www.facebook.com/Tromsomaallag,1954-01-01,FLI,Forening/lag/innretning,7000,94.991,9008,429
988173134,FOTOGRAF LINDA HENRIKSEN,www.eternitystudio.no,null,ENK,Enkeltpersonforetak,8200,74.200,1726,429
993606782,HOVSERVICE GJERDE,www.hovservice.no,null,ENK,Enkeltpersonforetak,8200,01.620,null,429
996793257,BØ KYRKJEKOR,www.korskulen.no,2009-04-15,FLI,Forening/lag/innretning,7000,90.011,3833,429
972967963,HAGEN ELEKTRO AS,www.hagen-elektro.no,null,BEDR,Bedrift,null,43.210,null,429
974739356,GULLSTØLSBOTN BARNEHAGE,www.bergen.kommune.no/omkommunen/avdelinger/gullstolsbotn-barnehage,null,BEDR,Underenhet næringsdr./off.forv,null,88.911,null,429
914785804,HODNE MULTIVERN AS,www.multivern.no,2015-01-02,AS,Aksjeselskap,2100,46.410,5879,429
992560207,GUNDERSEN ENTREPRENØR AS,gagruppen.no,2008-02-15,AS,Aksjeselskap,2100,43.990,null,429
893909672,TTA - THE THREE ARROWS,www.ttadart.com,1955-03-18,FLI,Forening/lag/innretning,7000,93.120,1053,429
919694580,KJØKKENDRIFT NO 1 RYGGE AS,www.kitchn.no,2017-09-20,AS,Aksjeselskap,2100,47.593,4306,429
990932875,STIFTELSEN LITTERATURHUSET,www.litteraturhuset.no,null,BEDR,Bedrift,null,90.020,null,429
987550155,HELLESTVEIT GARD,www.hellestveit.no,null,ENK,Enkeltpersonforetak,8200,01.451,null,429
975268799,HOF SKOLE,www.holmestrand.kommune.no/tjenester/skole/skolene/hof-skole/,null,BEDR,Bedrift,null,85.201,3081,429
989512978,PARKKVARTALET AS,www.merkantilbygg.no,2006-01-31,AS,Aksjeselskap,2100,68.209,null,429
919129093,POZO CONSULTING,digtrail.com,null,ENK,Enkeltpersonforetak,8200,73.110,null,429
991901248,GRUPPE 90,www.gruppe90.no,1990-01-15,FLI,Forening/lag/innretning,7000,94.991,3290,429
863320852,FLAKSTAD KOMMUNE,www.flakstad.kommune.no,null,KOMM,Kommune,6500,84.110,null,429
988727768,INMENTOR AS,www.inmentor.no,null,BEDR,Bedrift,null,71.129,null,429
992676264,ANTI AS,www.anti.as,null,BEDR,Bedrift,null,74.102,null,429
925639176,CLEANC AS,cleanc.no,null,BEDR,Underenhet næringsdr./off.forv,null,74.909,null,429
974702444,FRØY SKOLE,froy.larvik.kommune.no,null,BEDR,Underenhet næringsdr./off.forv,null,85.202,3255,429
923877673,B2 CAPITAL AS,www.localmarket.no,null,BEDR,Bedrift,null,70.220,213,429
917228078,LØVLI NATURULL,www.lovlinaturull.no,null,ENK,Enkeltpersonforetak,8200,13.100,null,429
962164048,LISI AGENTUR AS,www.sigvalds.no,1991-11-11,AS,Aksjeselskap,2100,47.750,null,429
991598375,BODYTIME Tomas Hellem,www.bodytime.no,null,ENK,Enkeltpersonforetak,8200,47.919,null,429
985348944,STOVNER LEGESENTER AS,www.stovnerlegesenter.no,2003-01-14,AS,Aksjeselskap,2100,86.211,913,429
999339204,ADVISOR REGNSKAP AS,www.advisorregnskap.no,2013-01-02,AS,Aksjeselskap,2100,69.201,null,429
998508215,LYNGENFJORD BRYGGER AS,www.lyngenfjord.com,2012-05-14,AS,Aksjeselskap,2100,55.202,9020,429
995184494,AUTISMEFORENINGEN I NORGE BUSKERUD,buskerud.autismeforeningen.no,2010-09-09,FLI,Forening/lag/innretning,7000,94.991,null,429
892702322,COMPLETION SERVICES AS,www.csd.as,null,BEDR,Underenhet næringsdr./off.forv,null,62.020,null,429
988951404,ORTODENT AS,www.orthodent.no,2005-10-03,AS,Aksjeselskap,2100,32.500,null,429
841357442,IDRETTSRÅDET I KRISTIANSAND S,www.idrettsradet.no,1982-11-12,FLI,Forening/lag/innretning,7000,93.120,4664,429
915550444,MIDTNORSKBYGGTAKST AS,gauldaldata.no,2015-05-01,AS,Aksjeselskap,2100,68.310,null,429
917417423,SABINE MINA REITHMEYER,www.hyttetjenester.com,null,ENK,Enkeltpersonforetak,8200,81.101,null,429
981714407,TORGEIR HELLE,www.advokathelle.no,null,ENK,Enkeltpersonforetak,8200,69.100,null,429
918879188,FREKHAUG DISKGOLFKLUBB,www.frekhaugdiskgolf.no/,2017-01-16,FLI,Forening/lag/innretning,7000,93.120,null,429
913830245,TERNINGEN ARENA HELSEBYGG AS,www.ragde.no,null,BEDR,Bedrift,null,68.209,null,429
984319584,NORTHWAY AS,www.northwaytravel.com,2002-02-27,AS,Aksjeselskap,2100,79.120,251,429
972101303,ELECTRO-VAKTA AS,electro-vakta.no,null,BEDR,Underenhet næringsdr./off.forv,null,43.210,null,429
988635537,ANNELI SOLLIE,www.annelisollie.no,null,ENK,Enkeltpersonforetak,8200,90.012,null,429
997493095,NETTING MEDIA RAGNHILD OLSEN,netting-media.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
999427545,BERGEN HINDU SABHA,bergenhindusabha.no,null,BEDR,Bedrift,null,94.910,null,429
985416605,SOMMERFRYD BORETTSLAG,www.nbbo.no,2003-02-10,BRL,Borettslag,8300,68.201,3001,429
911360144,Georg Eknes Industrier AS,www.eknes.no,1972-02-20,AS,Aksjeselskap,2100,31.090,null,429
819997942,F24 FREDENSBORG AS,Heimstaden.no,2017-11-06,AS,Aksjeselskap,2100,68.100,null,429
985233721,MARGRETHE BECK HEIEN,experiafabrikk.no,null,ENK,Enkeltpersonforetak,8200,90.020,null,429
980800903,LANDSBYARKITEKTENE AS,www.landsbyarkitektene.no,null,BEDR,Bedrift,null,71.112,null,429
980850609,BRAK,www.brak.no,1996-11-27,FLI,Forening/lag/innretning,7000,94.991,null,429
929384113,DOLLE NORDIC NORGE,www.dolle.no/,null,AAFY,Underenhet ikke-næringsdriv.,null,46.739,null,429
984792697,OLE JACOB BOLSTAD,www.bolstad.no,null,ENK,Enkeltpersonforetak,8200,62.020,null,429
815604172,TØNSBERG BÅTRACE AS,www.tbg-race.com,2015-06-01,AS,Aksjeselskap,2100,93.190,null,429
914206154,LA PIADA AS,www.saalfoodtruck.no,null,BEDR,Underenhet næringsdr./off.forv,null,56.102,null,429
920389333,GRØNTVEDT FILM AS,grontvedtfilm.no,null,BEDR,Underenhet næringsdr./off.forv,null,59.110,123,429
924374802,FUSALP NORWAY AS,www.fusalp.no,null,BEDR,Bedrift,null,46.421,null,429
995646897,TELCORDIA EUROPE LIMITED,www.telcordia.com,2010-03-01,UTLA,Utenlandsk enhet,null,null,null,429
914093465,ALPILOX AS,www.alpilox.com,null,BEDR,Bedrift,null,74.101,null,429
912528243,ERLEND PILØ WEBUTVIKLING,www.erlpil.com,null,BEDR,Bedrift,null,62.010,null,429
987483652,BB MOSS BRYNILD BRYNILDSEN,www.bbmoss.no,null,ENK,Enkeltpersonforetak,8200,43.320,1537,429
963828098,NAVSYS AS,www.navsys.no,1992-04-01,AS,Aksjeselskap,2100,62.020,null,429
880408062,CAMERAT AS,www.camerat.no,1998-12-15,AS,Aksjeselskap,2100,59.110,null,429
993544795,ØSTHUSVIK PANORAMA 1,www.obos.no,2008-09-24,ESEK,Eierseksjonssameie,null,null,129,429
929382595,FB40 HOLDING 2 AS,www.backer.no,2022-05-13,AS,Aksjeselskap,2100,00.000,5806,429
914744342,FOTOGRAF KJERSTI BINH HEGNA,www.kjerstihegna.tumblr.com,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
890812392,DARCBLUE AG,www.darcblue.no,null,BEDR,Bedrift,null,62.020,null,429
971157313,NORSKE SERVICESYSTEMER AS,www.servicesystemer.no,1994-06-30,AS,Aksjeselskap,2100,46.499,null,429
980888703,NORFAKTA MARKEDSANALYSE AS,www.norfakta.no,1999-06-24,AS,Aksjeselskap,2100,73.200,null,429
873370882,SALBERG TRAFIKKSKOLE AS,www.forerkortet.no,null,BEDR,Bedrift,null,85.530,null,429
992636343,ACE OPTIONS NORGE AS,www.aceoptions.no,2008-04-23,AS,Aksjeselskap,2100,46.520,null,429
973599674,GLASSVERKET SKOLE,www.baerum.kommune.no/glassverketskole,null,BEDR,Bedrift,null,85.202,1304,429
989914421,USBL BOSERVICE AS,www.usbl.no,null,BEDR,Bedrift,null,81.101,null,429
994242970,TRITON MC,www.tritonmchvaler.webs,1999-09-25,FLI,Forening/lag/innretning,7000,94.991,null,429
992332077,NORDISK ROTARY GOLF,www.nordisk.rotarygolf.info,2008-02-17,FLI,Forening/lag/innretning,7000,94.991,null,429
972322776,NEWSEC BASALE NÆRINGSMEGLING AS,www.newsec.no,null,BEDR,Bedrift,null,68.310,7484,429
992426519,MULTISERVEREN.COM,www.multiserveren.com,null,BEDR,Bedrift,null,47.990,null,429
918658432,IMMERSIVE VISUALIZATIONS,www.immersive.no,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
981555295,GLOBAL CONSULT ANUNDSEN,www.globalconsult.no,null,ENK,Enkeltpersonforetak,8200,70.220,null,429
984675496,KUNNSKAPSPARKEN HELGELAND AS,www.kph.no,null,BEDR,Bedrift,null,82.990,8602,429
914407761,GREEN HEAT AS,greenheat.no,null,BEDR,Bedrift,null,35.300,null,429
987877758,CATDOCS - CATHRINE EIDE VALSØ,www.catdocs.no,null,ENK,Enkeltpersonforetak,8200,70.220,null,429
982838649,COFMAN COM A/S,www.cofman.com,null,UTLA,Utenlandsk enhet,null,null,null,429
975385973,OPPDAL TRENINGSSENTER AS,www.oppdaltreningssenter.no,null,BEDR,Bedrift,null,93.130,null,429
998140749,PERLEN FRISØR- OG BRUDESALONG AS,www.perlenbrud.no,null,BEDR,Bedrift,null,96.020,8372,429
986011676,MOKKI AS,www.mokki.no,2003-07-10,AS,Aksjeselskap,2100,46.499,null,429
913307186,WAY 2 PLAY AS,www.way2play.no,2014-02-12,AS,Aksjeselskap,2100,43.990,null,429
914396441,MY POPWORLD ERIK RYDNING,www.mypopworld.com,null,ENK,Enkeltpersonforetak,8200,90.034,null,429
988321540,BORETTSLAGET KONOWSGATE 8,www.solibo.no,2005-06-02,BRL,Borettslag,8300,68.201,191,429
974371081,NOPAT AS,www.nopat.no,1994-11-18,AS,Aksjeselskap,2100,50.201,213,429
898562832,KARISMA / DARK ESSENCE RECORDS DA,www.karismarecords.no,null,BEDR,Bedrift,null,59.200,null,429
993283002,NORSK FRANCHISE,www.franchiseforeningen.no,2008-08-25,FLI,Forening/lag/innretning,7000,94.991,null,429
912350878,INEVO AS,inevo.no,null,BEDR,Bedrift,null,62.020,null,429
993821101,KONGSBERG KIROPRAKTORKLINIKK,www.kbg-kiropraktor.no,null,BEDR,Bedrift,null,86.909,3610,429
916161336,ATELIER PAVLINA LUCAS AS,www.pavlinalucas.com,2015-10-15,AS,Aksjeselskap,2100,71.112,506,429
913731336,EAT THAI STEEN & STRØM OSLO AS,www.eatthai.no,2014-05-23,AS,Aksjeselskap,2100,56.101,259,429
984483015,HR CONSULTING NORGE BLINDHEIM,www.hrcommitment.no,null,ENK,Enkeltpersonforetak,8200,78.100,null,429
912844463,SANDEFJORD REFLEKSTERAPI,www.sandefjordrefleksterapi.no,null,ENK,Enkeltpersonforetak,8200,86.909,3226,429
998820766,ALIGN CONSULTING AS,www.alignconsulting.no,null,BEDR,Bedrift,null,62.020,null,429
951889989,ASYLGATENS BORETTSLAG,www.usbl.no,1963-10-01,BRL,Borettslag,8300,68.201,3193,429
919773243,EILEEN STULEN THORSTENSEN,eileenstulen.org,null,ENK,Enkeltpersonforetak,8200,90.035,null,429
996047601,GET NOTICED AS,www.getnoticed.no,2010-09-16,AS,Aksjeselskap,2100,73.110,null,429
890083382,CHRISTIANIA DECO AS,www.ChristianiaDeco.com,2006-07-11,AS,Aksjeselskap,2100,46.499,null,429
986178864,SESSION SANDVIKA AS,www.session.no,null,BEDR,Bedrift,null,47.641,1338,429
986510303,FUNKSJONSHEMMEDES,www.ffo-ostfold.no,null,BEDR,Bedrift,null,94.991,null,429
988863459,EVEN REINSFELT KROGH,www.reinsfelt.com,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
981956265,LASSE ØDEGÅRD,www.snim.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
996717496,HØYLAND TRADING,www.babykingdom.no,null,ENK,Enkeltpersonforetak,8200,47.919,null,429
976132831,MY WAY LARISSA DESIGN ANS,www.myway.no,1996-01-01,ANS,Ansvarlig selskap (ANS),2300,47.990,null,429
912717216,HLF SUNNDAL HØRSELSLAG,www.hlf.no,1983-03-01,FLI,Forening/lag/innretning,7000,94.991,null,429
922853274,PULS GREVERUD AS,pulsgreverud.no,2019-04-22,AS,Aksjeselskap,2100,93.130,null,429
917276102,FULLSTAKK MARKETING,www.fullstakk.com,null,BEDR,Bedrift,null,70.220,null,429
912295095,BK-SPORT AS,www.bungypump.no,2013-08-06,AS,Aksjeselskap,2100,46.494,7424,429
999537227,DMR AS,www.dbgroup.no,2012-12-01,AS,Aksjeselskap,2100,68.100,null,429
915926789,INGRID ELLINGSEN,www.klekkengaard.no,null,ENK,Enkeltpersonforetak,8200,01.130,null,429
987084901,FOTOGRAF EIRIK YUNG,www.yung.no,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
917532958,PROSJEKTPARTNER,www.prosjektpartner.info,null,ENK,Enkeltpersonforetak,8200,41.200,null,429
982111609,TRØGSTAD SPAREBANK EIENDOM AS,www.trogstad-sparebank.no,2000-04-13,AS,Aksjeselskap,2100,68.209,1861,429
925413933,AYLA GURSOY,www.aylagursoy.com,null,BEDR,Bedrift,null,74.103,null,429
987420987,ADVOKAT BERIT JAGMANN,www.advokatjagmann.no,null,ENK,Enkeltpersonforetak,8200,69.100,102,429
919674717,FJELLET AS,www.pvmedical.no,null,BEDR,Underenhet næringsdr./off.forv,null,70.220,null,429
814863522,SOLBERG RÅDGIVNING AS,www.solbergrevisjon.no,2015-01-10,AS,Aksjeselskap,2100,70.220,null,429
991298762,MENTAL HELSE PORSGRUNN,www.mentalhelse.no,2013-11-27,FLI,Forening/lag/innretning,7000,94.991,3912,429
919612304,ORIGIN INVEST,www.originvest.com,null,AAFY,Ikkenæringsdrivende virksomhet,null,71.121,null,429
916983395,FUGLEÅSEN 6 AS,www.deas-asset.com,2016-02-10,AS,Aksjeselskap,2100,68.209,230,429
982909120,ØYGARDEN RØDE KORS,www.facebook.com/øygardenrødekors,1988-10-25,FLI,Forening/lag/innretning,7000,88.995,5337,429
917019525,KITCHN NÆRBØ,www.kitchn.no,null,BEDR,Underenhet næringsdr./off.forv,null,47.593,4306,429
977118972,AALESUND HANDELSFORENING SITT FOND,www.aalesund-chamber.no,1924-09-15,STI,Stiftelse,7000,94.992,null,429
980317501,SAMEIET MARIDALSVEIEN 44,www.obf.no,1985-06-12,ESEK,Eierseksjonssameie,null,97.000,402,429
876070472,LILLEHAMMER SVØMMEKLUBB,www.lillehammerswim.no,1934-05-11,FLI,Forening/lag/innretning,7000,93.120,2609,429
987413379,Q-MED AB,www.q-med.com,1985-03-23,UTLA,Utenlandsk enhet,null,null,null,429
998456460,VIVA LABS AS,www.meetviva.com,null,BEDR,Underenhet næringsdr./off.forv,null,62.010,412,429
924163267,NORDRE KRAGSKOGEN BOLIGSAMEIE,www.nordrekragskogen.no,null,AAFY,Underenhet ikke-næringsdriv.,null,null,3015,429
999272118,MARGRETHE OTTO SKAR,www.dittmotto.no,null,ENK,Enkeltpersonforetak,8200,85.599,null,429
920441335,MIMOSA.STUDIO AS,www.mimosa.studio,2018-01-26,AS,Aksjeselskap,2100,74.102,null,429
881664712,ØYSTEIN GRØNLUND BEKKEN,www.djnuteq.com,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
895654582,CORLEONE UNDERHOLDNING,larscorleone.blogg.no,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
